738871.655053,60409.00,20.96,0.00
738871.655054,60511.00,21.62,0.00
738871.655056,60612.00,21.68,7.50
738871.655057,60713.00,30.07,26.42
738871.655058,60815.00,47.05,72.33
738871.655059,60917.00,54.91,103.66
738871.65506,61019.00,60.92,117.62
738871.655061,61120.00,58.60,106.30
738871.655063,61221.00,54.07,88.15
738871.655064,61323.00,43.35,61.94
738871.655065,61425.00,29.60,20.69
738871.655066,61527.00,20.01,6.11
738871.655067,61628.00,18.76,2.85
738871.655069,61729.00,17.63,2.07
738871.65507,61831.00,21.44,7.66
738871.655071,61932.00,31.09,38.83
738871.655072,62033.00,45.26,69.70
738871.655073,62136.00,58.42,106.92
738871.655074,62237.00,59.37,104.44
738871.655076,62339.00,60.92,108.01
738871.655077,62440.00,50.38,84.59
738871.655078,62541.00,38.23,49.07
738871.655079,62644.00,26.38,14.17
738871.65508,62745.00,18.28,0.00
738871.655081,62846.00,19.47,3.47
738871.655083,62948.00,17.69,2.54
738871.655084,63049.00,21.74,16.03
738871.655085,63151.00,34.48,45.66
738871.655086,63252.00,47.34,79.78
738871.655087,63354.00,59.85,108.16
738871.655089,63456.00,60.74,108.47
738871.65509,63557.00,60.92,108.01
738871.655091,63659.00,49.85,79.00
738871.655092,63760.00,37.28,46.74
738871.655093,63861.00,23.29,11.07
738871.655094,63964.00,18.16,0.00
738871.655096,64065.00,22.09,11.69
738871.655097,64166.00,23.17,5.49
738871.655098,64268.00,25.19,24.25
738871.655099,64369.00,36.33,51.86
738871.6551,64471.00,51.10,91.72
738871.655102,64573.00,60.92,109.40
738871.655103,64674.00,60.92,113.28
738871.655104,64776.00,57.47,99.48
738871.655105,64877.00,49.73,73.88
738871.655106,64978.00,35.97,42.71
738871.655107,65080.00,20.07,6.88
738871.655109,65182.00,19.06,7.35
738871.65511,65284.00,21.20,5.02
738871.655111,65385.00,20.72,7.35
738871.655112,65486.00,26.62,25.49
738871.655113,65588.00,38.05,53.57
738871.655114,65689.00,52.59,89.86
738871.655115,65790.00,60.92,117.62
738871.655117,65893.00,60.92,110.18
738871.655118,65994.00,58.00,105.37
738871.655119,66096.00,46.15,66.59
738871.65512,66197.00,30.49,32.01
738871.655121,66298.00,19.18,2.23
738871.655123,66401.00,18.88,4.24
738871.655124,66502.00,19.06,2.85
738871.655125,66604.00,20.49,7.97
738871.655126,66705.00,26.92,28.13
738871.655127,66806.00,41.03,66.28
738871.655128,66908.00,54.73,91.88
738871.65513,67009.00,60.92,113.44
738871.655131,67111.00,59.49,109.25
738871.655132,67213.00,55.21,98.24
738871.655133,67314.00,42.52,62.25
738871.655134,67416.00,29.54,27.04
738871.655136,67517.00,18.88,4.55
738871.655137,67618.00,17.27,0.00
738871.655138,67721.00,18.46,2.07
738871.655139,67822.00,20.84,10.45
738871.65514,67923.00,32.58,39.45
738871.655141,68025.00,44.19,70.01
738871.655143,68126.00,57.05,103.35
738871.655144,68228.00,60.92,107.23
738871.655145,68330.00,59.14,105.52
738871.655146,68431.00,53.48,81.95
738871.655147,68533.00,40.02,50.77
738871.655148,68634.00,25.85,10.14
738871.65515,68736.00,21.20,5.95
738871.655151,68837.00,18.34,5.02
738871.655152,68939.00,18.46,0.00
738871.655153,69041.00,23.94,18.20
738871.655154,69142.00,34.48,47.67
738871.655155,69243.00,49.91,76.06
738871.655157,69345.00,59.14,109.56
738871.655158,69446.00,60.92,117.62
738871.655159,69549.00,60.92,107.85
738871.65516,69650.00,48.89,78.85
738871.655161,69751.00,37.40,52.02
738871.655163,69853.00,24.36,9.98
738871.655164,69954.00,22.75,6.11
738871.655165,70055.00,18.58,4.71
738871.655166,70158.00,21.50,13.55
738871.655167,70259.00,26.02,23.32
738871.655168,70361.00,37.16,48.60
738871.65517,70462.00,52.88,90.79
738871.655171,70563.00,60.92,115.14
738871.655172,70666.00,58.78,107.54
738871.655173,70767.00,56.40,100.87
738871.655174,70868.00,48.06,71.40
738871.655175,70970.00,34.06,44.57
738871.655177,71071.00,21.80,8.12
738871.655178,71173.00,18.16,9.05
738871.655179,71275.00,21.26,9.21
738871.65518,71376.00,21.68,10.91
738871.655181,71478.00,27.33,27.20
738871.655182,71579.00,42.94,63.49
738871.655184,71681.00,52.35,94.82
738871.655185,71782.00,60.92,115.92
738871.655186,71884.00,60.92,112.66
738871.655187,71986.00,55.86,93.89
738871.655188,72087.00,46.99,68.77
738871.65519,72188.00,28.53,27.20
738871.655191,72290.00,18.88,1.92
738871.655192,72391.00,19.06,4.71
